,HCPCS,DESCRIPTION,WORK RVU,FACILITY PE RVU,MP RVU,FACILITY TOTAL
4157,Q4229,Cogenex amnio memb per sq cm,0.0,0.0,0.0,0.0
4158,Q4230,Cogenex flow amnion 0.5 cc,0.0,0.0,0.0,0.0
4159,Q4231,"Corplex p, per cc",0.0,0.0,0.0,0.0
4160,Q4232,"Corplex, per sq cm",0.0,0.0,0.0,0.0
4161,Q4233,Surfactor /nudyn per 0.5 cc,0.0,0.0,0.0,0.0
4162,Q4234,"Xcellerate, per sq cm",0.0,0.0,0.0,0.0
4163,Q4235,Amniorepair or altiply sq cm,0.0,0.0,0.0,0.0
4164,Q4237,"Cryo-cord, per sq cm",0.0,0.0,0.0,0.0
4165,Q4238,"Derm-maxx, per sq cm",0.0,0.0,0.0,0.0
4166,Q4239,Amnio-maxx or lite per sq cm,0.0,0.0,0.0,0.0
4167,Q4240,Corecyte topical only 0.5 cc,0.0,0.0,0.0,0.0
4168,Q4241,"Polycyte, topical only 0.5cc",0.0,0.0,0.0,0.0
4169,Q4242,"Amniocyte plus, per 0.5 cc",0.0,0.0,0.0,0.0
4170,Q4244,"Procenta, per 200 mg",0.0,0.0,0.0,0.0
4171,Q4245,"Amniotext, per cc",0.0,0.0,0.0,0.0
4172,Q4246,"Coretext or protext, per cc",0.0,0.0,0.0,0.0
4173,Q4247,"Amniotext patch, per sq cm",0.0,0.0,0.0,0.0
4174,Q4248,Dermacyte amn mem allo sq cm,0.0,0.0,0.0,0.0
4175,Q4249,"Amniply, per sq cm",0.0,0.0,0.0,0.0
4176,Q4250,Amnioamp-mp per sq cm,0.0,0.0,0.0,0.0
4177,Q4251,"Vim, per square centimeter",0.0,0.0,0.0,0.0
4178,Q4252,"Vendaje, per square centimet",0.0,0.0,0.0,0.0
4179,Q4253,Zenith amniotic membrane psc,0.0,0.0,0.0,0.0
4180,Q4254,Novafix dl per sq cm,0.0,0.0,0.0,0.0
4181,Q4255,"Reguard, topical use per sq",0.0,0.0,0.0,0.0
4182,Q5001,Hospice or home hlth in home,0.0,0.0,0.0,0.0
4183,Q5002,Hospice/home hlth in asst lv,0.0,0.0,0.0,0.0
4184,Q5003,Hospice in lt/non-skilled nf,0.0,0.0,0.0,0.0
4185,Q5004,Hospice in snf,0.0,0.0,0.0,0.0
4186,Q5005,"Hospice, inpatient hospital",0.0,0.0,0.0,0.0
4187,Q5006,Hospice in hospice facility,0.0,0.0,0.0,0.0
4188,Q5007,Hospice in ltch,0.0,0.0,0.0,0.0
4189,Q5008,Hospice in inpatient psych,0.0,0.0,0.0,0.0
4190,Q5009,"Hospice/home hlth, place nos",0.0,0.0,0.0,0.0
4191,Q5010,Hospice home care in hospice,0.0,0.0,0.0,0.0
4192,Q5101,"Injection, zarxio",0.0,0.0,0.0,0.0
4193,Q5103,"Injection, inflectra",0.0,0.0,0.0,0.0
4194,Q5104,"Injection, renflexis",0.0,0.0,0.0,0.0
4195,Q5105,Inj retacrit esrd on dialysi,0.0,0.0,0.0,0.0
4196,Q5106,Inj retacrit non-esrd use,0.0,0.0,0.0,0.0
4197,Q5107,Inj mvasi 10 mg,0.0,0.0,0.0,0.0
4198,Q5108,"Injection, fulphila",0.0,0.0,0.0,0.0
4199,Q5109,"Injection, ixifi, 10 mg",0.0,0.0,0.0,0.0
4200,Q5110,Nivestym,0.0,0.0,0.0,0.0
4201,Q5111,"Injection, udenyca 0.5 mg",0.0,0.0,0.0,0.0
4202,Q5112,Inj ontruzant 10 mg,0.0,0.0,0.0,0.0
4203,Q5113,Inj herzuma 10 mg,0.0,0.0,0.0,0.0
4204,Q5114,Inj ogivri 10 mg,0.0,0.0,0.0,0.0
4205,Q5115,Inj truxima 10 mg,0.0,0.0,0.0,0.0
4206,Q5116,"Inj., trazimera, 10 mg",0.0,0.0,0.0,0.0
4207,Q5117,"Inj., kanjinti, 10 mg",0.0,0.0,0.0,0.0
4208,Q5118,"Inj., zirabev, 10 mg",0.0,0.0,0.0,0.0
4209,Q5119,"Inj ruxience, 10 mg",0.0,0.0,0.0,0.0
4210,Q5120,Inj pegfilgrastim-bmez 0.5mg,0.0,0.0,0.0,0.0
4211,Q5121,"Inj. avsola, 10 mg",0.0,0.0,0.0,0.0
4212,Q5122,"Inj, nyvepria",0.0,0.0,0.0,0.0
4213,Q5123,"Inj. riabni, 10 mg",0.0,0.0,0.0,0.0
4214,Q9001,Va chaplain assessment,0.0,0.0,0.0,0.0
4215,Q9002,Va chaplain counsel individu,0.0,0.0,0.0,0.0
4216,Q9003,Va chaplain counsel group,0.0,0.0,0.0,0.0
4217,Q9004,Va whole health partner serv,0.0,0.0,0.0,0.0
4218,Q9950,Inj sulf hexa lipid microsph,0.0,0.0,0.0,0.0
4219,Q9951,"Locm >= 400 mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4220,Q9953,"Inj fe-based mr contrast,1ml",0.0,0.0,0.0,0.0
4221,Q9954,"Oral mr contrast, 100 ml",0.0,0.0,0.0,0.0
4222,Q9955,"Inj perflexane lip micros,ml",0.0,0.0,0.0,0.0
4223,Q9956,"Inj octafluoropropane mic,ml",0.0,0.0,0.0,0.0
4224,Q9957,"Inj perflutren lip micros,ml",0.0,0.0,0.0,0.0
4225,Q9958,"Hocm <=149 mg/ml iodine, 1ml",0.0,0.0,0.0,0.0
4226,Q9959,"Hocm 150-199mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4227,Q9960,"Hocm 200-249mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4228,Q9961,"Hocm 250-299mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4229,Q9962,"Hocm 300-349mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4230,Q9963,"Hocm 350-399mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4231,Q9964,"Hocm>= 400mg/ml iodine, 1ml",0.0,0.0,0.0,0.0
4232,Q9965,"Locm 100-199mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4233,Q9966,"Locm 200-299mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4234,Q9967,"Locm 300-399mg/ml iodine,1ml",0.0,0.0,0.0,0.0
4235,Q9968,Visualization adjunct,0.0,0.0,0.0,0.0
4236,Q9969,Non-heu tc-99m add-on/dose,0.0,0.0,0.0,0.0
4237,Q9982,Flutemetamol f18 diagnostic,0.0,0.0,0.0,0.0
4238,Q9983,Florbetaben f18 diagnostic,0.0,0.0,0.0,0.0
4239,Q9991,Buprenorph xr 100 mg or less,0.0,0.0,0.0,0.0
4240,Q9992,Buprenorphine xr over 100 mg,0.0,0.0,0.0,0.0
4241,R0070,Transport portable x-ray,0.0,0.0,0.0,0.0
4242,R0075,Transport port x-ray multipl,0.0,0.0,0.0,0.0
4243,R0076,Transport portable ekg,0.0,0.0,0.0,0.0
4244,S0012,"Butorphanol tartrate, nasal",0.0,0.0,0.0,0.0
4245,S0013,"Esketamine, nasal spray",0.0,0.0,0.0,0.0
4246,S0014,"Tacrine hydrochloride, 10 mg",0.0,0.0,0.0,0.0
4247,S0017,"Injection, aminocaproic acid",0.0,0.0,0.0,0.0
4248,S0020,"Injection, bupivicaine hydro",0.0,0.0,0.0,0.0
4249,S0021,"Injection, cefoperazone sod",0.0,0.0,0.0,0.0
4250,S0023,"Injection, cimetidine hydroc",0.0,0.0,0.0,0.0
4251,S0028,"Injection, famotidine, 20 mg",0.0,0.0,0.0,0.0
4252,S0030,"Injection, metronidazole",0.0,0.0,0.0,0.0
4253,S0032,"Injection, nafcillin sodium",0.0,0.0,0.0,0.0
4254,S0034,"Injection, ofloxacin, 400 mg",0.0,0.0,0.0,0.0
4255,S0039,"Injection, sulfamethoxazole",0.0,0.0,0.0,0.0
4256,S0040,"Injection, ticarcillin disod",0.0,0.0,0.0,0.0
4257,S0073,"Injection, aztreonam, 500 mg",0.0,0.0,0.0,0.0
4258,S0074,"Injection, cefotetan disodiu",0.0,0.0,0.0,0.0
4259,S0077,"Injection, clindamycin phosp",0.0,0.0,0.0,0.0
4260,S0078,"Injection, fosphenytoin sodi",0.0,0.0,0.0,0.0
4261,S0080,"Injection, pentamidine iseth",0.0,0.0,0.0,0.0
4262,S0081,"Injection, piperacillin sodi",0.0,0.0,0.0,0.0
4263,S0088,Imatinib 100 mg,0.0,0.0,0.0,0.0
4264,S0090,"Sildenafil citrate, 25 mg",0.0,0.0,0.0,0.0
4265,S0091,Granisetron 1mg,0.0,0.0,0.0,0.0
4266,S0092,Hydromorphone 250 mg,0.0,0.0,0.0,0.0
4267,S0093,Morphine 500 mg,0.0,0.0,0.0,0.0
4268,S0104,"Zidovudine, oral, 100 mg",0.0,0.0,0.0,0.0
4269,S0106,Bupropion hcl sr 60 tablets,0.0,0.0,0.0,0.0
4270,S0108,Mercaptopurine 50 mg,0.0,0.0,0.0,0.0
4271,S0109,Methadone oral 5mg,0.0,0.0,0.0,0.0
4272,S0117,Tretinoin topical 5 g,0.0,0.0,0.0,0.0
4273,S0119,Ondansetron 4 mg,0.0,0.0,0.0,0.0
4274,S0122,Inj menotropins 75 iu,0.0,0.0,0.0,0.0
4275,S0126,Inj follitropin alfa 75 iu,0.0,0.0,0.0,0.0
4276,S0128,Inj follitropin beta 75 iu,0.0,0.0,0.0,0.0
4277,S0132,Inj ganirelix acetat 250 mcg,0.0,0.0,0.0,0.0
4278,S0136,"Clozapine, 25 mg",0.0,0.0,0.0,0.0
4279,S0137,"Didanosine, 25 mg",0.0,0.0,0.0,0.0
4280,S0138,"Finasteride, 5 mg",0.0,0.0,0.0,0.0
4281,S0139,"Minoxidil, 10 mg",0.0,0.0,0.0,0.0
4282,S0140,"Saquinavir, 200 mg",0.0,0.0,0.0,0.0
4283,S0142,Colistimethate inh sol mg,0.0,0.0,0.0,0.0
4284,S0145,Peg interferon alfa-2a/180,0.0,0.0,0.0,0.0
4285,S0148,Peg interferon alfa-2b/10,0.0,0.0,0.0,0.0
4286,S0155,Epoprostenol dilutant,0.0,0.0,0.0,0.0
4287,S0156,"Exemestane, 25 mg",0.0,0.0,0.0,0.0
4288,S0157,"Becaplermin gel 1%, 0.5 gm",0.0,0.0,0.0,0.0
4289,S0160,Dextroamphetamine,0.0,0.0,0.0,0.0
4290,S0164,Injection pantroprazole,0.0,0.0,0.0,0.0
4291,S0166,Inj olanzapine 2.5mg,0.0,0.0,0.0,0.0
4292,S0169,Calcitrol,0.0,0.0,0.0,0.0
4293,S0170,Anastrozole 1 mg,0.0,0.0,0.0,0.0
4294,S0171,Bumetanide 0.5 mg,0.0,0.0,0.0,0.0
4295,S0172,Chlorambucil 2 mg,0.0,0.0,0.0,0.0
4296,S0174,Dolasetron 50 mg,0.0,0.0,0.0,0.0
4297,S0175,Flutamide 125 mg,0.0,0.0,0.0,0.0
4298,S0176,Hydroxyurea 500 mg,0.0,0.0,0.0,0.0
4299,S0177,Levamisole 50 mg,0.0,0.0,0.0,0.0
4300,S0178,Lomustine 10 mg,0.0,0.0,0.0,0.0
4301,S0179,Megestrol 20 mg,0.0,0.0,0.0,0.0
4302,S0182,"Procarbazine, oral",0.0,0.0,0.0,0.0
4303,S0183,Prochlorperazine 5 mg,0.0,0.0,0.0,0.0
4304,S0187,Tamoxifen 10 mg,0.0,0.0,0.0,0.0
4305,S0189,Testosterone pellet 75 mg,0.0,0.0,0.0,0.0
4306,S0190,"Mifepristone, oral, 200 mg",0.0,0.0,0.0,0.0
4307,S0191,"Misoprostol, oral, 200 mcg",0.0,0.0,0.0,0.0
4308,S0194,Vitamin suppl 100 caps,0.0,0.0,0.0,0.0
4309,S0197,Prenatal vitamins 30 day,0.0,0.0,0.0,0.0
4310,S0199,Med abortion inc all ex drug,0.0,0.0,0.0,0.0
4311,S0201,Partial hospitalization serv,0.0,0.0,0.0,0.0
4312,S0207,Paramedicintercep nonhospals,0.0,0.0,0.0,0.0
4313,S0208,Paramed intrcept nonvol,0.0,0.0,0.0,0.0
4314,S0209,Wc van mileage per mi,0.0,0.0,0.0,0.0
4315,S0215,Nonemerg transp mileage,0.0,0.0,0.0,0.0
4316,S0220,Medical conference by physic,0.0,0.0,0.0,0.0
4317,S0221,"Medical conference, 60 min",0.0,0.0,0.0,0.0
4318,S0250,Comp geriatr assmt team,0.0,0.0,0.0,0.0
4319,S0255,Hospice refer visit nonmd,0.0,0.0,0.0,0.0
4320,S0257,End of life counseling,0.0,0.0,0.0,0.0
4321,S0260,H&p for surgery,0.0,0.0,0.0,0.0
4322,S0265,Genetic counsel 15 mins,0.0,0.0,0.0,0.0
4323,S0270,Home std case rate 30 days,0.0,0.0,0.0,0.0
4324,S0271,Home hospice case 30 days,0.0,0.0,0.0,0.0
4325,S0272,Home episodic case 30 days,0.0,0.0,0.0,0.0
4326,S0273,Md home visit outside cap,0.0,0.0,0.0,0.0
4327,S0274,Nurse practr visit outs cap,0.0,0.0,0.0,0.0
4328,S0280,"Medical home, initial plan",0.0,0.0,0.0,0.0
4329,S0281,"Medical home, maintenance",0.0,0.0,0.0,0.0
4330,S0285,Cnslt before screen colonosc,0.0,0.0,0.0,0.0
4331,S0302,Completed epsdt,0.0,0.0,0.0,0.0
4332,S0310,Hospitalist visit,0.0,0.0,0.0,0.0
4333,S0311,Comp mgmt care coord adv ill,0.0,0.0,0.0,0.0
4334,S0315,Disease management program,0.0,0.0,0.0,0.0
4335,S0316,Follow-up/reassessment,0.0,0.0,0.0,0.0
4336,S0317,Disease mgmt per diem,0.0,0.0,0.0,0.0
4337,S0320,Rn telephone calls to dmp,0.0,0.0,0.0,0.0
4338,S0340,Lifestyle mod 1st stage,0.0,0.0,0.0,0.0
4339,S0341,Lifestyle mod 2 or 3 stage,0.0,0.0,0.0,0.0
4340,S0342,Lifestyle mod 4th stage,0.0,0.0,0.0,0.0
4341,S0353,Cancer treatmentplan initial,0.0,0.0,0.0,0.0
4342,S0354,Cancer treatment plan change,0.0,0.0,0.0,0.0
4343,S0390,Rout foot care per visit,0.0,0.0,0.0,0.0
4344,S0395,Impression casting ft,0.0,0.0,0.0,0.0
4345,S0400,Global eswl kidney,0.0,0.0,0.0,0.0
4346,S0500,Dispos cont lens,0.0,0.0,0.0,0.0
4347,S0504,Singl prscrp lens,0.0,0.0,0.0,0.0
4348,S0506,Bifoc prscp lens,0.0,0.0,0.0,0.0
4349,S0508,Trifoc prscrp lens,0.0,0.0,0.0,0.0
4350,S0510,Non-prscrp lens,0.0,0.0,0.0,0.0
4351,S0512,Daily cont lens,0.0,0.0,0.0,0.0
4352,S0514,Color cont lens,0.0,0.0,0.0,0.0
4353,S0515,Scleral lens liquid bandage,0.0,0.0,0.0,0.0
4354,S0516,Safety frames,0.0,0.0,0.0,0.0
4355,S0518,Sunglass frames,0.0,0.0,0.0,0.0
4356,S0580,Polycarb lens,0.0,0.0,0.0,0.0
4357,S0581,Nonstnd lens,0.0,0.0,0.0,0.0
4358,S0590,Misc integral lens serv,0.0,0.0,0.0,0.0
4359,S0592,Comp cont lens eval,0.0,0.0,0.0,0.0
4360,S0595,New lenses in pts old frame,0.0,0.0,0.0,0.0
4361,S0596,Phakic iol refractive error,0.0,0.0,0.0,0.0
4362,S0601,Screening proctoscopy,0.0,0.0,0.0,0.0
4363,S0610,Annual gynecological examina,0.0,0.0,0.0,0.0
4364,S0612,Annual gynecological examina,0.0,0.0,0.0,0.0
4365,S0613,Ann breast exam,0.0,0.0,0.0,0.0
4366,S0618,Audiometry for hearing aid,0.0,0.0,0.0,0.0
4367,S0620,Routine ophthalmological exa,0.0,0.0,0.0,0.0
4368,S0621,Routine ophthalmological exa,0.0,0.0,0.0,0.0
4369,S0622,Phys exam for college,0.0,0.0,0.0,0.0
4370,S0630,Removal of sutures,0.0,0.0,0.0,0.0
4371,S0800,Laser in situ keratomileusis,0.0,0.0,0.0,0.0
4372,S0810,Photorefractive keratectomy,0.0,0.0,0.0,0.0
4373,S0812,Phototherap keratect,0.0,0.0,0.0,0.0
4374,S1001,Deluxe item,0.0,0.0,0.0,0.0
4375,S1002,Custom item,0.0,0.0,0.0,0.0
4376,S1015,Iv tubing extension set,0.0,0.0,0.0,0.0
4377,S1016,Non-pvc intravenous administ,0.0,0.0,0.0,0.0
4378,S1030,Gluc monitor purchase,0.0,0.0,0.0,0.0
4379,S1031,Gluc monitor rental,0.0,0.0,0.0,0.0
4380,S1034,Art pancreas system,0.0,0.0,0.0,0.0
4381,S1035,Art pancreas inv disp sensor,0.0,0.0,0.0,0.0
4382,S1036,Art pancreas ext transmitter,0.0,0.0,0.0,0.0
4383,S1037,Art pancreas ext receiver,0.0,0.0,0.0,0.0
4384,S1040,Cranial remolding orthosis,0.0,0.0,0.0,0.0
4385,S1091,Stent non-coronary propel,0.0,0.0,0.0,0.0
4386,S2053,Transplantation of small int,0.0,0.0,0.0,0.0
4387,S2054,Transplantation of multivisc,0.0,0.0,0.0,0.0
4388,S2055,Harvesting of donor multivis,0.0,0.0,0.0,0.0
4389,S2060,Lobar lung transplantation,0.0,0.0,0.0,0.0
4390,S2061,Donor lobectomy (lung),0.0,0.0,0.0,0.0
4391,S2065,Simult panc kidn trans,0.0,0.0,0.0,0.0
4392,S2066,Breast gap flap reconst,0.0,0.0,0.0,0.0
4393,S2067,"Breast ""stacked"" diep/gap",0.0,0.0,0.0,0.0
4394,S2068,Breast diep or siea flap,0.0,0.0,0.0,0.0
4395,S2070,Cysto laser tx ureteral calc,0.0,0.0,0.0,0.0
4396,S2079,Lap esophagomyotomy,0.0,0.0,0.0,0.0
4397,S2080,Laup,0.0,0.0,0.0,0.0
4398,S2083,Adjustment gastric band,0.0,0.0,0.0,0.0
4399,S2095,Transcath emboliz microspher,0.0,0.0,0.0,0.0
4400,S2102,Islet cell tissue transplant,0.0,0.0,0.0,0.0
4401,S2103,Adrenal tissue transplant,0.0,0.0,0.0,0.0
4402,S2107,Adoptive immunotherapy,0.0,0.0,0.0,0.0
4403,S2112,Knee arthroscp harv,0.0,0.0,0.0,0.0
4404,S2115,Periacetabular osteotomy,0.0,0.0,0.0,0.0
4405,S2117,"Arthroereisis, subtalar",0.0,0.0,0.0,0.0
4406,S2118,Total hip resurfacing,0.0,0.0,0.0,0.0
4407,S2120,Low density lipoprotein(ldl),0.0,0.0,0.0,0.0
4408,S2140,Cord blood harvesting,0.0,0.0,0.0,0.0
4409,S2142,Cord blood-derived stem-cell,0.0,0.0,0.0,0.0
4410,S2150,Bmt harv/transpl 28d pkg,0.0,0.0,0.0,0.0
4411,S2152,Solid organ transpl pkg,0.0,0.0,0.0,0.0
4412,S2202,Echosclerotherapy,0.0,0.0,0.0,0.0
4413,S2205,Minimally invasive direct co,0.0,0.0,0.0,0.0
4414,S2206,Minimally invasive direct co,0.0,0.0,0.0,0.0
4415,S2207,Minimally invasive direct co,0.0,0.0,0.0,0.0
4416,S2208,Minimally invasive direct co,0.0,0.0,0.0,0.0
4417,S2209,Minimally invasive direct co,0.0,0.0,0.0,0.0
4418,S2225,Myringotomy laser-assist,0.0,0.0,0.0,0.0
4419,S2230,Implant semi-imp hear,0.0,0.0,0.0,0.0
4420,S2235,Implant auditory brain imp,0.0,0.0,0.0,0.0
4421,S2260,Induced abortion 17-24 weeks,0.0,0.0,0.0,0.0
4422,S2265,Induced abortion 25-28 wks,0.0,0.0,0.0,0.0
4423,S2266,Induced abortion 29-31 wks,0.0,0.0,0.0,0.0
4424,S2267,Induced abortion 32 or more,0.0,0.0,0.0,0.0
4425,S2300,"Arthroscopy, shoulder, surgi",0.0,0.0,0.0,0.0
4426,S2325,Hip core decompression,0.0,0.0,0.0,0.0
4427,S2340,Chemodenervation of abductor,0.0,0.0,0.0,0.0
4428,S2341,Chemodenerv adduct vocal,0.0,0.0,0.0,0.0
4429,S2342,Nasal endoscop po debrid,0.0,0.0,0.0,0.0
4430,S2348,Decompress disc rf lumbar,0.0,0.0,0.0,0.0
4431,S2350,"Diskectomy, anterior, with d",0.0,0.0,0.0,0.0
4432,S2351,"Diskectomy, anterior, with d",0.0,0.0,0.0,0.0
4433,S2400,Fetal surg congen hernia,0.0,0.0,0.0,0.0
4434,S2401,Fetal surg urin trac obstr,0.0,0.0,0.0,0.0
4435,S2402,Fetal surg cong cyst malf,0.0,0.0,0.0,0.0
4436,S2403,Fetal surg pulmon sequest,0.0,0.0,0.0,0.0
4437,S2404,Fetal surg myelomeningo,0.0,0.0,0.0,0.0
4438,S2405,Fetal surg sacrococ teratoma,0.0,0.0,0.0,0.0
4439,S2409,Fetal surg noc,0.0,0.0,0.0,0.0
4440,S2411,Fetoscop laser ther ttts,0.0,0.0,0.0,0.0
4441,S2900,Robotic surgical system,0.0,0.0,0.0,0.0
4442,S3000,Bilat dil retinal exam,0.0,0.0,0.0,0.0
4443,S3005,Eval self-assess depression,0.0,0.0,0.0,0.0
4444,S3600,Stat lab,0.0,0.0,0.0,0.0
4445,S3601,Stat lab home/nf,0.0,0.0,0.0,0.0
4446,S3620,Newborn metabolic screening,0.0,0.0,0.0,0.0
4447,S3630,Eosinophil blood count,0.0,0.0,0.0,0.0
4448,S3645,Hiv-1 antibody testing of or,0.0,0.0,0.0,0.0
4449,S3650,"Saliva test, hormone level;",0.0,0.0,0.0,0.0
4450,S3652,"Saliva test, hormone level;",0.0,0.0,0.0,0.0
4451,S3655,Antisperm antibodies test,0.0,0.0,0.0,0.0
4452,S3708,Gastrointestinal fat absorpt,0.0,0.0,0.0,0.0
4453,S3722,Dose optimization auc - 5fu,0.0,0.0,0.0,0.0
4454,S3800,Genetic testing als,0.0,0.0,0.0,0.0
4455,S3840,Dna analysis ret-oncogene,0.0,0.0,0.0,0.0
4456,S3841,Gene test retinoblastoma,0.0,0.0,0.0,0.0
4457,S3842,Gene test hippel-lindau,0.0,0.0,0.0,0.0
4458,S3844,Dna analysis deafness,0.0,0.0,0.0,0.0
4459,S3845,Gene test alpha-thalassemia,0.0,0.0,0.0,0.0
4460,S3846,Gene test beta-thalassemia,0.0,0.0,0.0,0.0
4461,S3849,Gene test niemann-pick,0.0,0.0,0.0,0.0
4462,S3850,Gene test sickle cell,0.0,0.0,0.0,0.0
4463,S3852,Dna analysis apoe alzheimer,0.0,0.0,0.0,0.0
4464,S3853,Gene test myo musclr dyst,0.0,0.0,0.0,0.0
4465,S3854,Gene profile panel breast,0.0,0.0,0.0,0.0
4466,S3861,Genetic test brugada,0.0,0.0,0.0,0.0
4467,S3865,Comp genet test hyp cardiomy,0.0,0.0,0.0,0.0
4468,S3866,Spec gene test hyp cardiomy,0.0,0.0,0.0,0.0
4469,S3870,Cgh test developmental delay,0.0,0.0,0.0,0.0
4470,S3900,Surface emg,0.0,0.0,0.0,0.0
4471,S3902,Ballistocardiogram,0.0,0.0,0.0,0.0
4472,S3904,Masters two step,0.0,0.0,0.0,0.0
4473,S4005,Interim labor facility globa,0.0,0.0,0.0,0.0
4474,S4011,Ivf package,0.0,0.0,0.0,0.0
4475,S4013,Compl gift case rate,0.0,0.0,0.0,0.0
4476,S4014,Compl zift case rate,0.0,0.0,0.0,0.0
4477,S4015,Complete ivf nos case rate,0.0,0.0,0.0,0.0
4478,S4016,Frozen ivf case rate,0.0,0.0,0.0,0.0
4479,S4017,Ivf canc a stim case rate,0.0,0.0,0.0,0.0
4480,S4018,F emb trns canc case rate,0.0,0.0,0.0,0.0
4481,S4020,Ivf canc a aspir case rate,0.0,0.0,0.0,0.0
4482,S4021,Ivf canc p aspir case rate,0.0,0.0,0.0,0.0
4483,S4022,Asst oocyte fert case rate,0.0,0.0,0.0,0.0
4484,S4023,Incompl donor egg case rate,0.0,0.0,0.0,0.0
4485,S4025,Donor serv ivf case rate,0.0,0.0,0.0,0.0
4486,S4026,Procure donor sperm,0.0,0.0,0.0,0.0
4487,S4027,Store prev froz embryos,0.0,0.0,0.0,0.0
4488,S4028,Microsurg epi sperm asp,0.0,0.0,0.0,0.0
4489,S4030,Sperm procure init visit,0.0,0.0,0.0,0.0
4490,S4031,Sperm procure subs visit,0.0,0.0,0.0,0.0
4491,S4035,Stimulated iui case rate,0.0,0.0,0.0,0.0
4492,S4037,Cryo embryo transf case rate,0.0,0.0,0.0,0.0
4493,S4040,Monit store cryo embryo 30 d,0.0,0.0,0.0,0.0
4494,S4042,Ovulation mgmt per cycle,0.0,0.0,0.0,0.0
4495,S4981,Insert levonorgestrel ius,0.0,0.0,0.0,0.0
4496,S4989,Contracept iud,0.0,0.0,0.0,0.0
4497,S4990,Nicotine patch legend,0.0,0.0,0.0,0.0
4498,S4991,Nicotine patch nonlegend,0.0,0.0,0.0,0.0
4499,S4993,Contraceptive pills for bc,0.0,0.0,0.0,0.0
4500,S4995,Smoking cessation gum,0.0,0.0,0.0,0.0
4501,S5000,"Prescription drug, generic",0.0,0.0,0.0,0.0
4502,S5001,"Prescription drug,brand name",0.0,0.0,0.0,0.0
4503,S5010,5% dextrose and 0.45% saline,0.0,0.0,0.0,0.0
4504,S5012,5% dextrose with potassium,0.0,0.0,0.0,0.0
4505,S5013,5%dextrose/0.45%saline1000ml,0.0,0.0,0.0,0.0
4506,S5014,D5w/0.45ns w kcl and mgs04,0.0,0.0,0.0,0.0
4507,S5035,Hit routine device maint,0.0,0.0,0.0,0.0
4508,S5036,Hit device repair,0.0,0.0,0.0,0.0
4509,S5100,Adult daycare services 15min,0.0,0.0,0.0,0.0
4510,S5101,Adult day care per half day,0.0,0.0,0.0,0.0
4511,S5102,Adult day care per diem,0.0,0.0,0.0,0.0
4512,S5105,Centerbased day care perdiem,0.0,0.0,0.0,0.0
4513,S5108,Homecare train pt 15 min,0.0,0.0,0.0,0.0
4514,S5109,Homecare train pt session,0.0,0.0,0.0,0.0
4515,S5110,Family homecare training 15m,0.0,0.0,0.0,0.0
4516,S5111,Family homecare train/sessio,0.0,0.0,0.0,0.0
4517,S5115,Nonfamily homecare train/15m,0.0,0.0,0.0,0.0
4518,S5116,Nonfamily hc train/session,0.0,0.0,0.0,0.0
4519,S5120,Chore services per 15 min,0.0,0.0,0.0,0.0
4520,S5121,Chore services per diem,0.0,0.0,0.0,0.0
4521,S5125,Attendant care service /15m,0.0,0.0,0.0,0.0
4522,S5126,Attendant care service /diem,0.0,0.0,0.0,0.0
4523,S5130,Homaker service nos per 15m,0.0,0.0,0.0,0.0
4524,S5131,Homemaker service nos /diem,0.0,0.0,0.0,0.0
4525,S5135,Adult companioncare per 15m,0.0,0.0,0.0,0.0
4526,S5136,Adult companioncare per diem,0.0,0.0,0.0,0.0
4527,S5140,Adult foster care per diem,0.0,0.0,0.0,0.0
4528,S5141,Adult foster care per month,0.0,0.0,0.0,0.0
4529,S5145,Child fostercare th per diem,0.0,0.0,0.0,0.0
4530,S5146,Ther fostercare child /month,0.0,0.0,0.0,0.0
4531,S5150,Unskilled respite care /15m,0.0,0.0,0.0,0.0
4532,S5151,Unskilled respitecare /diem,0.0,0.0,0.0,0.0
4533,S5160,Emer response sys instal&tst,0.0,0.0,0.0,0.0
4534,S5161,Emer rspns sys serv permonth,0.0,0.0,0.0,0.0
4535,S5162,Emer rspns system purchase,0.0,0.0,0.0,0.0
4536,S5165,Home modifications per serv,0.0,0.0,0.0,0.0
4537,S5170,Homedelivered prepared meal,0.0,0.0,0.0,0.0
4538,S5175,"Laundry serv,ext,prof,/order",0.0,0.0,0.0,0.0
4539,S5180,Hh respiratory thrpy in eval,0.0,0.0,0.0,0.0
4540,S5181,Hh respiratory thrpy nos/day,0.0,0.0,0.0,0.0
4541,S5185,Med reminder serv per month,0.0,0.0,0.0,0.0
4542,S5190,Wellness assessment by nonph,0.0,0.0,0.0,0.0
4543,S5199,Personal care item nos each,0.0,0.0,0.0,0.0
4544,S5497,Hit cath care noc,0.0,0.0,0.0,0.0
4545,S5498,Hit simple cath care,0.0,0.0,0.0,0.0
